1.046106054066039448e+01 5.825105286668989720e+03
1.142569698641199416e+01 5.687742660292406981e+03
1.247928459240738341e+01 5.528567666081073185e+03
1.363002573265343997e+01 5.796679364501790587e+03
1.488687913935589968e+01 5.974665077061944430e+03
1.625962964830337398e+01 5.721960344931353575e+03
1.775896437562028041e+01 5.783099610398256118e+03
1.939655591893871645e+01 5.824514085434701883e+03
2.118515323072580259e+01 5.600674899022491445e+03
2.313868087123214679e+01 5.634213892816224870e+03
2.527234741376387461e+01 5.679797497481396931e+03
2.760276384623333001e+01 5.800894879013287209e+03
3.014807289076643571e+01 5.881815775305360148e+03
3.292809024814359020e+01 5.714752033199344623e+03
3.596445886668826120e+01 5.711585626792688345e+03
3.928081743661503111e+01 5.649499718200354437e+03
4.290298442159662073e+01 5.776014856269040138e+03
4.685915906026977495e+01 5.651133176560372704e+03
5.118014090251367065e+01 5.649543885246416721e+03
5.589956958963128386e+01 5.665891332825736754e+03
6.105418674516702282e+01 5.730654970304087328e+03
6.668412201522851035e+01 5.618535331951657099e+03
7.283320548518949522e+01 5.591587994027688183e+03
7.954930890499571206e+01 5.551585256217846108e+03
8.688471837957533239e+01 5.582222140608429072e+03
9.489654142581792939e+01 5.486446107893431872e+03
1.036471515651357151e+02 5.479691250212309569e+03
1.132046739128420114e+02 5.430210233053977390e+03
1.236435155447498175e+02 5.452711602036729346e+03
1.350449447699926679e+02 5.406625765308359405e+03
1.474977238198138139e+02 5.332569202748489261e+03
1.610987998779220050e+02 5.273084595850365986e+03
1.759540598322130904e+02 5.203871188313557468e+03
1.921791546237393504e+02 5.081276976918390574e+03
2.099003996106351337e+02 5.018138380019506258e+03
2.292557579564976322e+02 4.927212786809900535e+03
2.503959146990837894e+02 4.807525238225233807e+03
2.734854498611465488e+02 4.696994546138794249e+03
2.987041197362929097e+02 4.579414299449258579e+03
3.262482563249132568e+02 4.437730224818229544e+03
3.563322958150483828e+02 4.282703935266305962e+03
3.891904480076975688e+02 4.133224486868513850e+03
4.250785196833554664e+02 3.993427079623635564e+03
4.642759061050211358e+02 3.831821224870634978e+03
5.070877661618963543e+02 3.653905233082914037e+03
5.538473980876713085e+02 3.472515243856156303e+03
6.049188342488022272e+02 3.291791004868927303e+03
6.606996752036839098e+02 3.105353489892583184e+03
7.216241850963951947e+02 2.914306715309001902e+03
7.881666724832274440e+02 2.729238718434645762e+03
8.608451829123521293e+02 2.551209289080682993e+03
9.402255320040447941e+02 2.381161009551623010e+03
1.026925710429742821e+03 2.204125664124839204e+03
1.121620695083502142e+03 2.033247552262949057e+03
1.225047703901720070e+03 1.869867219093983977e+03
1.338011935240860566e+03 1.715425523495758625e+03
1.461392836495302163e+03 1.574575221656618169e+03
1.596150950757652936e+03 1.440815740916737923e+03
1.743335394824038303e+03 1.318365791905990591e+03
1.904092026762033129e+03 1.203629948701876856e+03
2.079672366627243264e+03 1.095200486528374313e+03
2.271443339777970323e+03 9.950715611707159951e+02
2.480897918641467186e+03 9.000484332534398391e+02
2.709666745779883968e+03 8.097043714166318296e+02
2.959530828743635539e+03 7.263201064148051955e+02
3.232435405543965317e+03 6.453856069352755185e+02
3.530505088689946206e+03 5.692095138895019772e+02
3.856060405689077015e+03 4.986625124024977254e+02
4.211635864782307181e+03 4.338670317748400862e+02
4.599999686558555368e+03 3.767238055845062945e+02
5.024175355063021925e+03 3.261617734979108150e+02
5.487465156178619509e+03 2.818166186387067000e+02
5.993475886531176002e+03 2.428071988890829118e+02
6.546146933066997008e+03 2.098048528663522347e+02
7.149780941907449233e+03 1.819652014304044485e+02
7.809077315243292105e+03 1.582150442413976066e+02
8.529168797048272609e+03 1.371389185384534528e+02
9.315661432438442716e+03 1.185870701251202632e+02
1.017467821176829420e+04 1.017246463474705251e+02
1.111290673924097428e+04 8.623880751210784013e+01
1.213765129714156865e+04 7.229490927381125687e+01
1.325688971102306095e+04 5.976775117917841129e+01
1.447933545855095872e+04 4.850544861047466583e+01
1.581450550553549692e+04 3.893373651327016205e+01
1.727279439726730561e+04 3.134415163451086883e+01
1.886555518197127822e+04 2.533320377982929017e+01
2.060518779638291016e+04 2.065357793725216951e+01
2.250523560154477309e+04 1.711031584996610633e+01
2.458049082037232438e+04 1.425885332378433823e+01
2.684710969784006011e+04 1.140799303159911382e+01
2.932273828033109021e+04 9.025921373744262510e+00
3.202664979336561373e+04 7.046919541422586697e+00
3.497989468721965386e+04 5.294712184332853511e+00
3.820546451856631029e+04 4.109031883322323608e+00
4.172847094398863555e+04 2.931888182487297545e+00
4.557634121886201319e+04 2.130618629578563183e+00
4.977903172360027384e+04 1.482687707491461948e+00
5.436926117960706324e+04 1.124779197704623979e+00
5.938276537056220695e+04 8.408176357102778997e-01
