1.291716264588707475e+01 7.947557964264664406e+03
2.045345551817300489e+01 7.844265984978514098e+03
3.238666680155844801e+01 7.608331903806985792e+03
5.128210172521791321e+01 7.318275968715157433e+03
8.120174803629529947e+01 7.121131485057748250e+03
1.285774892667383256e+02 6.713221802385724914e+03
2.035937790249134309e+02 6.032835454168915021e+03
3.223770124462062654e+02 5.176888653575199896e+03
5.104622481663554936e+02 4.066609699751344579e+03
8.082825286636420969e+02 2.922740367205807161e+03
1.279860848651787137e+03 1.915479495526243227e+03
2.026573300575852500e+03 1.150158398862854483e+03
3.208942086894243857e+03 6.516100857168764833e+02
5.081143284634806150e+03 3.213254127863674512e+02
8.045647562302128790e+03 1.500106158596966850e+02
1.273974006844615906e+04 6.447958737077655655e+01
2.017251883764258309e+04 2.252716267136358752e+01
3.194182252296744991e+04 7.101106067877669403e+00
5.057772082407846028e+04 1.539755262058950969e+00
