1.048749382746528092e+01 5.495366232333352855e+03
1.151001152875919331e+01 5.266218859515515760e+03
1.263222344362405636e+01 5.941921376572012377e+03
1.386384963480984212e+01 5.482188339214646476e+03
1.521555785918515724e+01 5.649899515551363947e+03
1.669905596674388093e+01 5.693829908529953173e+03
1.832719330840086513e+01 5.751790928557858933e+03
2.011407203092254647e+01 5.569363337416853028e+03
2.207516922297590511e+01 5.605770404586034601e+03
2.422747097026635998e+01 5.603582940679773856e+03
2.658961948088617788e+01 5.703733492425648365e+03
2.918207455520269988e+01 5.687984978016515015e+03
3.202729079886128716e+01 5.568952010267909827e+03
3.514991211383738801e+01 5.640281289393706174e+03
3.857698515212594259e+01 5.605180488611447799e+03
4.233819358090218543e+01 5.629859796422476393e+03
4.646611518824617804e+01 5.598445139348183147e+03
5.099650405635831873e+01 5.595011019923879758e+03
5.596860024631488528e+01 5.554082348728116813e+03
6.142546967670494951e+01 5.645036831449505371e+03
6.741437714001483528e+01 5.597137111294337046e+03
7.398719568764957444e+01 5.485943680084468724e+03
8.120085592948858277e+01 5.484849424232794263e+03
8.911783913959322945e+01 5.454722450269130604e+03
9.780671843911233054e+01 5.428699048450189366e+03
1.073427527438527278e+02 5.402065940119511652e+03
1.178085386210046863e+02 5.369252535159643230e+03
1.292947257010936823e+02 5.376742924315406526e+03
1.419008018417136441e+02 5.290876862739602075e+03
1.557359548437554224e+02 5.235801074931923722e+03
1.709200181839039203e+02 5.173725688975564481e+03
1.875845089548853935e+02 5.065673621482702401e+03
2.058737670036078384e+02 4.972328524597445721e+03
2.259462051338645665e+02 4.865977788161129865e+03
2.479756812022571921e+02 4.759940687234067809e+03
2.721530039917769273e+02 4.640044635664974521e+03
2.986875859062018890e+02 4.506438986776802267e+03
3.278092568001577547e+02 4.366445561251199251e+03
3.597702546553695129e+02 4.203494317123845576e+03
3.948474103453904718e+02 4.053559033287742295e+03
4.333445454121959983e+02 3.911575615035068495e+03
4.755951036230347881e+02 3.732700178124200647e+03
5.219650391008227643e+02 3.548485361331636796e+03
5.728559860436876079e+02 3.358569425293793756e+03
6.287087374882545419e+02 3.166309671077337953e+03
6.900070632480576478e+02 2.970527955196323092e+03
7.572819000962324480e+02 2.773800781102654582e+03
8.311159504858505898e+02 2.584949805895705595e+03
9.121487296398090621e+02 2.400349744961366923e+03
1.001082104725749900e+03 2.225346558860033838e+03
1.098686374093701033e+03 2.042468699332887581e+03
1.205806939231878914e+03 1.873731784563554584e+03
1.323371627229947080e+03 1.709946626648462143e+03
1.452398727173404041e+03 1.563033256033573707e+03
1.594005810076496800e+03 1.423220103777314762e+03
1.749419408747714442e+03 1.294960368249172006e+03
1.919985641430208943e+03 1.175832140340271053e+03
2.107181871234046866e+03 1.064398891835330005e+03
2.312629502348714595e+03 9.622168165025051394e+02
2.538108023870535362e+03 8.651593436183896983e+02
2.785570422885932658e+03 7.737355446655366222e+02
3.057160100311281440e+03 6.877733454928153378e+02
3.355229436006259675e+03 6.063243129396885251e+02
3.682360163962833212e+03 5.289772285057601948e+02
4.041385734050015344e+03 4.583323665186911171e+02
4.435415854001140360e+03 3.956960087238762185e+02
4.867863424214581755e+03 3.405951050533902276e+02
5.342474098664304620e+03 2.922250179239996442e+02
5.863358727962702687e+03 2.499960264907178669e+02
6.435028965582001547e+03 2.140937102712058788e+02
7.062436345638305284e+03 1.842782154432826758e+02
7.751015170711327301e+03 1.591002303540984713e+02
8.506729581173633051e+03 1.370119603248987232e+02
9.336125213721323234e+03 1.176783568340708399e+02
1.024638589654775569e+04 1.002909061943531555e+02
1.124539587222662158e+04 8.438022062082220032e+01
1.234180808724941016e+04 7.001784863261291036e+01
1.354511913970845126e+04 5.718799047676493075e+01
1.486575153428639896e+04 4.577510093645549460e+01
1.631514395700582281e+04 3.631375208383418851e+01
1.790585035165539739e+04 2.893857306786487982e+01
1.965164865604519218e+04 2.312252187385497493e+01
2.156766013991286309e+04 1.884834712487690211e+01
2.367048037812817711e+04 1.560234538551532602e+01
2.597832299362327103e+04 1.262936621801436132e+01
2.851117741508140170e+04 9.906717704731951457e+00
3.129098201580535897e+04 7.685886475771039450e+00
3.434181413341178268e+04 5.684191885750588646e+00
3.769009861621144955e+04 4.340417342482798091e+00
4.136483670260362851e+04 3.082870800501821940e+00
4.539785721592927439e+04 2.192709853105367479e+00
4.982409225051244721e+04 1.504295532827956139e+00
5.468187973674957902e+04 1.128569885870935874e+00
6.001329550592240412e+04 8.296968383628643418e-01
6.586451773091984796e+04 5.961430629191316610e-01
7.228622689947999606e+04 4.577513040867208782e-01
7.933404478433020995e+04 3.356907347832434052e-01
8.706901621237328800e+04 2.476669308062825758e-01
9.555813780577451689e+04 1.898737812608410902e-01
