1.062100692757396025e+01 8.949473451506162746e+03
1.194015070354084962e+01 8.910638154085416318e+03
1.342313396417604565e+01 8.731787316344138162e+03
1.509030580047737580e+01 8.619596782727576283e+03
1.696454268873856819e+01 8.870394551171604689e+03
1.907156239530473130e+01 8.823368100344279810e+03
2.144027686873339178e+01 8.876372099386646369e+03
2.410318896165082947e+01 8.760532503821976206e+03
2.709683842601270243e+01 8.829422555940658640e+03
3.046230330159393418e+01 8.769195035404034570e+03
3.424576357762372680e+01 8.740405927123520087e+03
3.849913486197659296e+01 8.709557662328576043e+03
4.328078075295492511e+01 8.698722444613922562e+03
4.865631368863387962e+01 8.684376180751165521e+03
5.469949526280456098e+01 8.569072166380887211e+03
6.149324836140469586e+01 8.664962108237175926e+03
6.913079500769637775e+01 8.486046570616048484e+03
7.771693552939133554e+01 8.494474228376016981e+03
8.736948660010548906e+01 8.366285384198901738e+03
9.822089788755465634e+01 8.207737512455742035e+03
1.104200694916958412e+02 8.123663433202038505e+03
1.241343951112040713e+02 7.929547670910820671e+03
1.395520589740562514e+02 7.757712929327356505e+03
1.568846180500759715e+02 7.514685636557618636e+03
1.763699049778543895e+02 7.311118259205615686e+03
1.982752915392161981e+02 6.993060222560268812e+03
2.229013574617362679e+02 6.726834126999792716e+03
2.505860148916118533e+02 6.427812948262027021e+03
2.817091451317803603e+02 6.127213475367951105e+03
3.166978112693352614e+02 5.793233709032538172e+03
3.560321182184889039e+02 5.449931062701292831e+03
4.002518005889915003e+02 5.099852834256682399e+03
4.499636287769344563e+02 4.741911039343702214e+03
5.058497349022932212e+02 4.393325991798082214e+03
5.686769728394482399e+02 4.050980755245013825e+03
6.393074407764654552e+02 3.718366039653686130e+03
7.187103106908182326e+02 3.399623647935643021e+03
8.079751270623844448e+02 3.095752262431829877e+03
9.083267573050227384e+02 2.793246175637055330e+03
1.021142199062464897e+03 2.508084374748565551e+03
1.147969474993644553e+03 2.231472318940302557e+03
1.290548874316544243e+03 1.970722496374846514e+03
1.450836832581214821e+03 1.722416093017063076e+03
1.631032777343693851e+03 1.493948635109013821e+03
1.833609308109819949e+03 1.289825315907471804e+03
2.061346124669878918e+03 1.112245359567994683e+03
2.317368169379424671e+03 9.601010374917204899e+02
2.605188506764226076e+03 8.303709409735536155e+02
2.928756528831555443e+03 7.163330210476974571e+02
