1.291716264588707475e+01 5.637539221960783834e+03
2.045345551817300489e+01 5.706300286672461880e+03
3.238666680155844801e+01 5.727671680398284479e+03
5.128210172521791321e+01 5.658786446642678129e+03
8.120174803629529947e+01 5.547346092004954698e+03
1.285774892667383256e+02 5.403580762028938807e+03
2.035937790249134309e+02 5.037923105867328559e+03
3.223770124462062654e+02 4.430563651954909801e+03
5.104622481663554936e+02 3.617144341319783962e+03
8.082825286636420969e+02 2.666863963131350829e+03
1.279860848651787137e+03 1.787366727981908298e+03
2.026573300575852500e+03 1.122221660718849762e+03
3.208942086894243857e+03 6.482407631661870937e+02
5.081143284634806150e+03 3.217129394085454805e+02
8.045647562302128790e+03 1.515224998723644774e+02
1.273974006844615906e+04 6.550894981938473904e+01
2.017251883764258309e+04 2.252689290410549106e+01
3.194182252296744991e+04 7.311591743017181955e+00
5.057772082407846028e+04 1.584250192725110695e+00
