1.048749382746528092e+01 7.006013806868873871e+03
1.151001152875919331e+01 6.878718324850231511e+03
1.263222344362405636e+01 6.773312308018425028e+03
1.386384963480984212e+01 6.351046840936827721e+03
1.521555785918515724e+01 6.448135743498592092e+03
1.669905596674388093e+01 6.583017325106664430e+03
1.832719330840086513e+01 6.583390451834076885e+03
2.011407203092254647e+01 6.495493112719739656e+03
2.207516922297590511e+01 6.582537909612798103e+03
2.422747097026635998e+01 6.474447893024996119e+03
2.658961948088617788e+01 6.415351709347629367e+03
2.918207455520269988e+01 6.291723459554110377e+03
3.202729079886128716e+01 6.217295844303494960e+03
3.514991211383738801e+01 6.209424825393801257e+03
3.857698515212594259e+01 6.187348523091687639e+03
4.233819358090218543e+01 6.171352707344102782e+03
4.646611518824617804e+01 6.246859789400200498e+03
5.099650405635831873e+01 6.161695103841209857e+03
5.596860024631488528e+01 6.207088706898297460e+03
6.142546967670494951e+01 6.107417499709390540e+03
6.741437714001483528e+01 6.065141933114876338e+03
7.398719568764957444e+01 5.991949166189149764e+03
8.120085592948858277e+01 5.923842607460309409e+03
8.911783913959322945e+01 5.920255551835965889e+03
9.780671843911233054e+01 5.908723678061896862e+03
1.073427527438527278e+02 5.864984159822502988e+03
1.178085386210046863e+02 5.830846081048848646e+03
1.292947257010936823e+02 5.774161933050615517e+03
1.419008018417136441e+02 5.693837603420010964e+03
1.557359548437554224e+02 5.633490120610994381e+03
1.709200181839039203e+02 5.508537122678064407e+03
1.875845089548853935e+02 5.409678753831552967e+03
2.058737670036078384e+02 5.297473754106620618e+03
2.259462051338645665e+02 5.179725880300768040e+03
2.479756812022571921e+02 5.063395278435130422e+03
2.721530039917769273e+02 4.913705333246826740e+03
2.986875859062018890e+02 4.751644679264192746e+03
3.278092568001577547e+02 4.609145967774064047e+03
3.597702546553695129e+02 4.443222114162228536e+03
3.948474103453904718e+02 4.253252045957752671e+03
4.333445454121959983e+02 4.082459680637318797e+03
4.755951036230347881e+02 3.888450461681033175e+03
5.219650391008227643e+02 3.689187639389268497e+03
5.728559860436876079e+02 3.482313637352459409e+03
6.287087374882545419e+02 3.276761783986833507e+03
6.900070632480576478e+02 3.069365483092473823e+03
7.572819000962324480e+02 2.857544782193853280e+03
8.311159504858505898e+02 2.656304924281822423e+03
9.121487296398090621e+02 2.462060405186693970e+03
1.001082104725749900e+03 2.268871608055373599e+03
1.098686374093701033e+03 2.083667597603470767e+03
1.205806939231878914e+03 1.907231409907901480e+03
1.323371627229947080e+03 1.736228727138113072e+03
1.452398727173404041e+03 1.578497823138489821e+03
1.594005810076496800e+03 1.435928297892367027e+03
1.749419408747714442e+03 1.298859530417323185e+03
1.919985641430208943e+03 1.177623016791103282e+03
2.107181871234046866e+03 1.065900406821414663e+03
2.312629502348714595e+03 9.610458031937292844e+02
2.538108023870535362e+03 8.644896727843880626e+02
2.785570422885932658e+03 7.749835412713241567e+02
3.057160100311281440e+03 6.903275096935024067e+02
3.355229436006259675e+03 6.111502264247463927e+02
3.682360163962833212e+03 5.356460256830383742e+02
4.041385734050015344e+03 4.651463483355198605e+02
4.435415854001140360e+03 4.002155789769561238e+02
4.867863424214581755e+03 3.426137527118129356e+02
5.342474098664304620e+03 2.930387866587393546e+02
5.863358727962702687e+03 2.497102607501678904e+02
6.435028965582001547e+03 2.140101969883803577e+02
7.062436345638305284e+03 1.834839129105051825e+02
7.751015170711327301e+03 1.571809968848760946e+02
8.506729581173633051e+03 1.353203369063791683e+02
9.336125213721323234e+03 1.162220877477192573e+02
1.024638589654775569e+04 9.875725897443523138e+01
1.124539587222662158e+04 8.277656655046121159e+01
1.234180808724941016e+04 6.878021748971588067e+01
1.354511913970845126e+04 5.616713455571321134e+01
1.486575153428639896e+04 4.521990381895168554e+01
1.631514395700582281e+04 3.605684399342658253e+01
1.790585035165539739e+04 2.912726831240481573e+01
1.965164865604519218e+04 2.356382864804522370e+01
2.156766013991286309e+04 1.900986057528153239e+01
2.367048037812817711e+04 1.551212030431008415e+01
2.597832299362327103e+04 1.264621217532906350e+01
2.851117741508140170e+04 9.866838093133626586e+00
3.129098201580535897e+04 7.548286547942425706e+00
3.434181413341178268e+04 5.692241599112284334e+00
3.769009861621144955e+04 4.272317855729272473e+00
4.136483670260362851e+04 3.029063035414669702e+00
4.539785721592927439e+04 2.174607475005228885e+00
4.982409225051244721e+04 1.553870930005221584e+00
5.468187973674957902e+04 1.123177865331455694e+00
6.001329550592240412e+04 8.332735445884249526e-01
6.586451773091984796e+04 6.098889540569467638e-01
7.228622689947999606e+04 4.486801442472335144e-01
7.933404478433020995e+04 3.366117732818053043e-01
8.706901621237328800e+04 2.475565943602058561e-01
9.555813780577451689e+04 1.870843830443290057e-01
