1.291716264588707475e+01 4.986047704804635032e+03
2.045345551817300489e+01 4.942833602197133587e+03
3.238666680155844801e+01 4.922954772266887630e+03
5.128210172521791321e+01 4.865437610349907118e+03
8.120174803629529947e+01 4.829353384432001803e+03
1.285774892667383256e+02 4.751284444295327376e+03
2.035937790249134309e+02 4.479819821645094635e+03
3.223770124462062654e+02 3.941467069666709449e+03
5.104622481663554936e+02 3.252338718337908631e+03
8.082825286636420969e+02 2.470805231380006262e+03
1.279860848651787137e+03 1.710078688101910529e+03
2.026573300575852500e+03 1.091396492211214081e+03
3.208942086894243857e+03 6.295018642949937657e+02
5.081143284634806150e+03 3.177344184718351130e+02
8.045647562302128790e+03 1.525640538928709873e+02
1.273974006844615906e+04 6.633915176940490710e+01
2.017251883764258309e+04 2.312708986633318631e+01
3.194182252296744991e+04 7.432465841549001695e+00
5.057772082407846028e+04 1.632452753107918042e+00
