1.062100692757396025e+01 6.664313742840070518e+03
1.194015070354084962e+01 6.816521020782722189e+03
1.342313396417604565e+01 6.547438741451555870e+03
1.509030580047737580e+01 6.460629715313817542e+03
1.696454268873856819e+01 6.300365731109093758e+03
1.907156239530473130e+01 6.599914242923346137e+03
2.144027686873339178e+01 6.461724486967962548e+03
2.410318896165082947e+01 6.453231147271559166e+03
2.709683842601270243e+01 6.372760586477048491e+03
3.046230330159393418e+01 6.275983586051919701e+03
3.424576357762372680e+01 6.345299195530234101e+03
3.849913486197659296e+01 6.252895416268571353e+03
4.328078075295492511e+01 6.306971732350763887e+03
4.865631368863387962e+01 6.305810868762968312e+03
5.469949526280456098e+01 6.261498126267857515e+03
6.149324836140469586e+01 6.228401656315763830e+03
6.913079500769637775e+01 6.126708975986559381e+03
7.771693552939133554e+01 6.117310929979552384e+03
8.736948660010548906e+01 6.024968845256211353e+03
9.822089788755465634e+01 5.974963127934426666e+03
1.104200694916958412e+02 5.963748056338245988e+03
1.241343951112040713e+02 5.916820371696320763e+03
1.395520589740562514e+02 5.810622692163849933e+03
1.568846180500759715e+02 5.725897646789718237e+03
1.763699049778543895e+02 5.593770481972830567e+03
1.982752915392161981e+02 5.431897508090994961e+03
2.229013574617362679e+02 5.286802634907456195e+03
2.505860148916118533e+02 5.134107349968404378e+03
2.817091451317803603e+02 4.937178248262234774e+03
3.166978112693352614e+02 4.757578364150132984e+03
3.560321182184889039e+02 4.539865774843979125e+03
4.002518005889915003e+02 4.314200138394525311e+03
4.499636287769344563e+02 4.083199637384634570e+03
5.058497349022932212e+02 3.824124164252027185e+03
5.686769728394482399e+02 3.553403233986188297e+03
6.393074407764654552e+02 3.288162798609061156e+03
7.187103106908182326e+02 3.034412815783512997e+03
8.079751270623844448e+02 2.769214496908562069e+03
9.083267573050227384e+02 2.522304790654242424e+03
1.021142199062464897e+03 2.274114436342054887e+03
1.147969474993644553e+03 2.040975819198059753e+03
1.290548874316544243e+03 1.818132081438162231e+03
1.450836832581214821e+03 1.614204605782265844e+03
1.631032777343693851e+03 1.429967135020627438e+03
1.833609308109819949e+03 1.262500364004186622e+03
2.061346124669878918e+03 1.114380682602064553e+03
2.317368169379424671e+03 9.770133809522085357e+02
2.605188506764226076e+03 8.548034425383133339e+02
2.928756528831555443e+03 7.408897529068019594e+02
